7 42154
9 42154
16 42154
39 42129
42 42129
51 42052
56 42052
58 42052
62 42052
65 42052
67 42052
90 42052
100 42084
107 42084
110 42084
118 42084
122 42084
124 42084
165 42064
167 42064
169 42064
172 42064
189 42064
191 42064
197 42064
199 42064
202 42112
207 42112
211 42112
216 42112
222 42112
224 42112
235 42112
237 42112
239 42112
249 42100
