0 34911 55.41000 0
0 20499 42.20000 4
0 20556 38.95000 5
0 23454 39.10000 5
0 27621 39.19000 5
0 27960 38.48000 5
0 34002 38.19000 5
1 21399 56.23000 0
1 29019 56.05000 0
1 34911 56.29000 0
1 20499 38.46000 5
1 21708 38.19000 5
1 27960 40.07000 5
1 28236 37.29000 5
1 30228 37.43000 5
1 34002 38.49000 5
2 37026 55.72000 0
2 27960 39.69000 5
2 29229 37.62000 5
2 30228 38.76000 5
3 30654 56.03000 0
3 37026 56.02000 0
3 38880 55.89000 0
3 20499 37.47000 5
3 27960 38.91000 5
3 29229 36.70000 5
3 34002 37.34000 5
3 35829 38.50000 5
4 21399 54.87000 0
4 27960 40.59000 4
4 32403 38.01000 5
5 40539 55.87000 0
5 41625 56.03000 0
5 21513 38.80000 5
5 27960 37.21000 5
5 29931 37.99000 5
5 34002 37.45000 5
5 40083 38.99000 5
6 26805 56.60000 0
6 40539 56.56000 0
6 41625 56.90000 0
6 21513 38.09000 5
6 34002 38.49000 5
6 39699 39.22000 5
7 28794 55.96000 0
7 22029 39.32000 5
7 23796 37.58000 5
7 34002 39.11000 5
7 39699 38.40000 5
8 24405 56.24000 0
8 26805 55.27000 0
8 29043 55.57000 0
8 22029 38.90000 5
8 27162 38.63000 5
8 27615 37.13000 5
8 34002 37.16000 5
8 39699 37.06000 5
9 24405 55.06000 0
9 26805 54.78000 0
9 22029 37.97000 5
9 27162 38.16000 5
10 22275 54.82000 0
10 40401 55.68000 0
10 21513 36.57000 5
10 22029 37.24000 5
10 27162 38.23000 5
10 32403 36.86000 5
10 34002 37.68000 5
10 39699 37.37000 5
11 24405 55.84000 0
11 31365 55.69000 0
11 21963 38.35000 5
11 27162 38.76000 5
11 33612 37.96000 5
11 35355 39.34000 5
12 31365 55.97000 0
12 32679 56.03000 0
12 27162 38.73000 5
12 28533 39.56000 5
12 29130 37.88000 5
13 20286 55.97000 0
13 27300 55.51000 0
13 32679 56.10000 0
13 29130 39.40000 5
13 33612 37.94000 5
14 27300 56.13000 0
14 38562 55.39000 0
14 26133 38.66000 5
14 31707 38.48000 5
14 32208 37.33000 5
14 33612 38.29000 5
