0 42076 56.07000 0
0 42121 52.27000 1
0 42144 47.52000 3
0 42111 43.06000 4
0 42139 38.84000 5
1 42076 54.91000 0
1 42121 50.90000 1
1 42144 46.30000 3
1 42111 42.44000 4
2 42076 55.53001 0
2 42121 51.83000 1
2 42144 48.53000 2
2 42111 43.60000 4
3 42076 56.49000 0
3 42121 52.64000 1
3 42144 48.73000 2
3 42111 43.53000 4
4 42076 55.69000 0
4 42121 51.91000 1
4 42144 47.88000 3
4 42111 43.56001 4
5 42076 56.70000 0
5 42121 52.54000 1
5 42144 48.96000 2
5 42111 43.71000 4
6 42076 55.33001 0
6 42121 51.55000 1
6 42144 47.70000 2
6 42111 42.66000 4
6 42139 38.33000 5
7 42076 54.38000 0
7 42121 50.99001 1
7 42144 47.54000 2
7 42111 42.36000 4
7 42139 38.11000 5
8 42076 55.44000 0
8 42121 51.64000 1
8 42144 47.11000 3
8 42111 42.84000 4
8 42139 38.75000 5
9 42076 55.74001 0
9 42121 52.33000 1
9 42144 48.78000 2
9 42111 43.56001 4
9 42139 39.16000 5
10 42076 52.84000 1
10 42121 49.39000 2
10 42144 45.98000 3
10 42111 42.52000 4
10 42139 38.78000 5
11 42076 52.11000 1
11 42121 48.88000 2
11 42144 45.56000 3
11 42111 41.98000 4
12 42076 53.11000 1
12 42121 49.71000 2
12 42144 46.51000 3
12 42111 42.88000 4
13 42076 53.21000 1
13 42121 49.34000 2
13 42144 45.98000 3
13 42111 42.38000 4
14 42076 54.89000 0
14 42121 51.21000 1
14 42144 47.02000 3
14 42111 42.81000 4
14 42139 38.83000 5
15 42076 55.74001 0
15 42121 52.07000 1
15 42144 48.47000 2
15 42111 43.03000 4
15 42139 39.48000 5
16 42076 51.07000 1
16 42121 48.18000 2
16 42144 45.04000 3
16 42111 41.04000 4
17 42076 51.18000 1
17 42121 47.49000 2
17 42144 44.46000 3
17 42111 40.95000 4
18 42076 52.52000 1
18 42121 49.06000 2
18 42144 45.89000 3
18 42111 42.50000 4
19 42076 51.98000 1
19 42121 48.58000 2
19 42144 45.37000 3
19 42111 41.85001 4
20 42076 53.76000 0
20 42121 48.88000 2
20 42144 45.52000 3
20 42111 41.84000 4
20 42139 38.29000 5
21 42076 54.95000 0
21 42121 50.38000 2
21 42144 46.27000 3
21 42111 42.30000 4
21 42139 38.98000 5
22 42076 52.40000 1
22 42121 49.13000 2
22 42144 45.68000 3
22 42111 40.64000 5
23 42076 53.35000 1
23 42121 49.72000 2
23 42144 46.53000 3
23 42111 42.41000 4
24 42076 53.19000 1
24 42121 50.24000 2
24 42144 46.72001 3
24 42111 43.33000 4
25 42076 53.59000 1
25 42121 50.23000 2
25 42144 47.33000 3
25 42111 43.71000 4
26 42076 52.79000 1
26 42121 49.32000 2
26 42144 46.14000 3
26 42111 42.60000 4
27 42076 53.07000 1
27 42121 49.63000 2
27 42144 46.48000 3
27 42111 42.79000 4
28 42076 55.33001 0
28 42121 50.61000 2
28 42144 47.23000 3
28 42111 43.15000 4
29 42076 56.66000 0
29 42121 53.04000 1
29 42144 48.24001 3
29 42111 43.67000 4
30 42076 53.54000 1
30 42121 49.98000 2
30 42144 46.98000 3
30 42111 43.31001 4
31 42076 53.08000 1
31 42121 49.40000 2
31 42144 46.43000 3
31 42111 42.97001 4
32 42076 53.68000 1
32 42121 49.99000 2
32 42144 46.73000 3
32 42111 43.41000 4
33 42076 53.70000 1
33 42121 50.42000 2
33 42144 47.28000 3
33 42111 43.76000 4
33 42139 39.61000 5
34 42076 53.65000 1
34 42121 50.40001 2
34 42144 47.06001 3
34 42111 43.29000 4
34 42139 39.24000 5
35 42076 54.34000 1
35 42121 50.50000 2
35 42144 47.23000 3
35 42111 43.56001 4
35 42139 40.14000 5
36 42076 53.24001 1
36 42121 49.78000 2
36 42144 46.67000 3
36 42111 43.08000 4
37 42076 54.07000 1
37 42121 50.44000 2
37 42144 47.19000 3
37 42111 43.38000 4
38 42076 53.20000 1
38 42121 50.10000 2
38 42144 46.91000 3
38 42111 43.56001 4
39 42076 53.53000 1
39 42121 50.02000 2
39 42144 47.10000 3
39 42111 43.66000 4
40 42076 56.99001 0
40 42121 52.90001 1
40 42144 48.67000 3
40 42111 44.45000 4
41 42076 55.49000 0
41 42121 51.26000 2
41 42144 47.67000 3
41 42111 43.87000 4
41 42139 39.56000 5
42 42076 53.16000 1
42 42121 49.75000 2
42 42144 46.76000 3
42 42111 42.86000 4
42 42036 39.28000 5
43 42076 53.22000 1
43 42121 49.64000 2
43 42144 46.48000 3
43 42111 42.61000 4
43 42036 38.20000 5
44 42076 53.60000 1
44 42121 50.53001 2
44 42144 47.23000 3
44 42111 43.93000 4
45 42076 53.47000 1
45 42121 49.43000 2
45 42144 45.80000 3
45 42111 42.23000 4
46 42076 55.22000 0
46 42121 51.26000 1
46 42144 46.42000 3
46 42111 42.53000 4
47 42076 55.57000 0
47 42121 51.52000 1
47 42144 46.84000 3
47 42111 42.86000 4
48 42076 55.55000 0
48 42121 51.96000 1
48 42144 48.04000 2
48 42111 42.96000 4
49 42076 51.56000 1
49 42121 47.84000 2
49 42144 44.74000 3
49 42111 41.06001 4
50 42076 55.17000 0
50 42121 51.33000 1
50 42144 47.53000 2
50 42111 42.94000 4
50 42036 38.73000 5
51 42076 55.03000 0
51 42121 51.57000 1
51 42144 47.84000 2
51 42111 42.66000 4
51 42036 38.34000 5
52 42076 52.30000 1
52 42121 48.81000 2
52 42144 45.96000 3
52 42111 42.56000 4
53 42076 53.58000 1
53 42121 50.20000 2
53 42144 47.12000 3
53 42111 43.58000 4
54 42076 53.19000 1
54 42121 49.59000 2
54 42144 46.47000 3
54 42111 42.99000 4
55 42076 52.66000 1
55 42121 49.47000 2
55 42144 46.61000 3
55 42111 43.02000 4
56 42076 54.34000 1
56 42121 50.08000 2
56 42144 46.74000 3
56 42111 42.97001 4
57 42076 53.54000 1
57 42121 49.94000 2
57 42144 46.97000 3
57 42111 43.45000 4
58 42076 53.55000 1
58 42121 50.21000 2
58 42144 47.25000 3
58 42111 43.58000 4
59 42076 52.82000 1
59 42121 49.45000 2
59 42144 46.41000 3
59 42111 42.67000 4
60 42076 53.13000 1
60 42121 48.98000 2
60 42144 45.63000 3
60 42111 41.40000 4
61 42076 52.75000 1
61 42121 49.27000 2
61 42144 46.02000 3
61 42111 42.11000 4
62 42076 52.62000 1
62 42121 48.79000 2
62 42144 45.87000 3
62 42111 42.13000 4
63 42076 52.25000 1
63 42121 48.63000 2
63 42144 45.42000 3
63 42111 41.75000 4
64 42076 54.67001 0
64 42121 50.21000 2
64 42144 46.08000 3
64 42111 42.56000 4
65 42076 52.66000 1
65 42121 49.33000 2
65 42144 46.21000 3
65 42111 42.59000 4
66 42076 51.91000 1
66 42121 48.51000 2
66 42144 45.45000 3
66 42111 41.99001 4
67 42076 51.06001 1
67 42121 47.66000 2
67 42144 44.62000 3
67 42111 40.76000 4
68 42076 51.66000 1
68 42121 48.18000 2
68 42144 45.24000 3
68 42111 41.62000 4
69 42076 52.43000 1
69 42121 48.65000 2
69 42144 45.33000 3
69 42111 41.83000 4
70 42076 54.73000 0
70 42121 51.13000 1
70 42144 46.30000 3
70 42111 42.38000 4
71 42076 55.39000 0
71 42121 52.07000 1
71 42144 47.30000 3
71 42111 43.09000 4
71 42036 39.52000 5
72 42076 54.28001 0
72 42121 49.08001 2
72 42144 45.69000 3
72 42111 42.08000 4
72 42036 37.65000 5
73 42076 55.28000 0
73 42121 52.09000 1
73 42144 48.30000 2
73 42111 42.73000 4
73 42036 38.58000 5
74 42076 56.47000 0
74 42121 52.54000 1
74 42144 49.12000 2
74 42111 44.02000 4
75 42076 55.01000 0
75 42121 50.17000 2
75 42144 46.48000 3
75 42111 43.09000 4
76 42076 55.30000 0
76 42121 50.31000 2
76 42144 46.90000 3
76 42111 43.20000 4
77 42076 53.19000 1
77 42121 49.73000 2
77 42144 46.48000 3
77 42111 43.12000 4
78 42076 53.69000 1
78 42121 50.24000 2
78 42144 46.97000 3
78 42111 43.63000 4
79 42076 52.38000 1
79 42121 48.90000 2
79 42144 45.82000 3
79 42111 42.41000 4
80 42076 51.56000 1
80 42121 48.32000 2
80 42144 45.34000 3
80 42111 41.91000 4
81 42076 52.36000 1
81 42121 49.05000 2
81 42144 46.03000 3
81 42111 42.56000 4
82 42076 55.70000 0
82 42121 52.31001 1
82 42144 47.67000 3
82 42111 43.54000 4
83 42121 49.88000 1
83 42144 45.97000 3
83 42111 42.00000 4
84 42121 51.04000 1
84 42144 46.84000 3
84 42111 42.50000 4
85 42121 51.23000 1
85 42144 47.08000 2
85 42111 42.56000 4
86 42121 51.43000 1
86 42144 47.46000 2
86 42111 43.03000 4
87 42121 50.06000 1
87 42144 45.93000 3
87 42111 41.77000 4
88 42121 51.28000 1
88 42144 47.18000 2
88 42111 42.12000 4
89 42121 50.91000 1
89 42144 46.52000 3
89 42111 41.75000 4
90 42121 52.33000 1
90 42144 48.67000 2
90 42111 43.28000 4
90 42120 39.18000 5
91 42121 51.84000 1
91 42144 48.17001 2
91 42111 42.76000 4
91 42120 38.95000 5
92 42121 52.86000 1
92 42144 49.36000 2
92 42111 43.98000 4
92 42120 39.95000 5
93 42121 53.03001 1
93 42144 49.09000 2
93 42111 44.47000 4
93 42120 40.06000 5
94 42121 52.58000 1
94 42144 48.61000 2
94 42111 43.57000 4
94 42120 39.26000 5
95 42121 53.02000 1
95 42144 48.66000 2
95 42111 43.81000 4
95 42120 39.90000 5
96 42121 51.69000 1
96 42144 48.12000 2
96 42111 42.94000 4
96 42120 37.77000 5
97 42121 51.37000 1
97 42144 47.90001 2
97 42111 42.86000 4
97 42120 38.98000 5
98 42121 52.08000 1
98 42144 48.78000 2
98 42111 42.96000 4
99 42121 52.33000 1
99 42144 48.73000 2
99 42111 43.21000 4
100 42121 51.04000 1
100 42144 47.85000 2
100 42111 42.44000 4
101 42121 52.16000 1
101 42144 48.36000 2
101 42111 43.61000 4
101 42120 38.40000 5
102 42121 52.14000 1
102 42144 48.82000 2
102 42111 45.77000 3
102 42120 42.10000 4
103 42121 55.04000 0
103 42144 49.85000 2
103 42111 46.32000 3
103 42120 42.84000 4
104 42121 52.81000 1
104 42144 49.30000 2
104 42111 46.09000 3
104 42120 42.32000 4
105 42121 52.17001 1
105 42144 48.95000 2
105 42111 45.85000 3
105 42120 42.31001 4
106 42121 52.12000 1
106 42144 48.89000 2
106 42111 45.76000 3
106 42120 42.26000 4
107 42121 53.05000 1
107 42144 49.54000 2
107 42111 46.27000 3
107 42120 42.89000 4
108 42121 54.25000 0
108 42144 49.40000 2
108 42111 46.13000 3
108 42120 42.16000 4
109 42121 55.76000 0
109 42144 50.84000 2
109 42111 47.12000 3
109 42120 43.48000 4
110 42121 51.50000 1
110 42144 48.11000 2
110 42111 45.01000 3
110 42120 41.53000 4
111 42121 52.42000 1
111 42144 49.10000 2
111 42111 45.99001 3
111 42120 42.59000 4
112 42121 53.15000 1
112 42144 49.84000 2
112 42111 46.85001 3
112 42120 43.34000 4
113 42121 51.41000 1
113 42144 48.25000 2
113 42111 45.29000 3
113 42120 41.96000 4
114 42121 53.08000 1
114 42144 49.60000 2
114 42111 46.51000 3
114 42120 42.79000 4
115 42121 52.19000 1
115 42144 48.76000 2
115 42111 45.62000 3
115 42120 42.06001 4
116 42121 55.34000 0
116 42144 50.07000 2
116 42111 46.59000 3
116 42120 42.89000 4
117 42121 55.94000 0
117 42144 52.39000 1
117 42111 48.07000 3
117 42120 43.41000 4
118 42121 55.20000 0
118 42144 51.62000 1
118 42111 46.74000 3
118 42120 43.38000 4
119 42121 55.11000 0
119 42144 49.83000 2
119 42111 46.30000 3
119 42120 42.08000 4
120 42121 52.74000 1
120 42144 49.70000 2
120 42111 46.60000 3
120 42120 43.10001 4
121 42121 52.49000 1
121 42144 49.22001 2
121 42111 45.96000 3
121 42120 42.30000 4
122 42121 52.23000 1
122 42144 49.03000 2
122 42111 45.92000 3
122 42120 42.16000 4
123 42121 53.10001 1
123 42144 49.77000 2
123 42111 46.76000 3
123 42120 43.35000 4
