0 23652 38.94000 5
0 26211 39.62000 5
0 34479 39.75000 5
0 34587 38.90000 5
0 37719 38.24000 5
1 25206 38.62000 5
1 26211 38.40000 5
2 20646 38.85000 5
2 25206 38.10000 5
2 25854 39.35000 5
2 37719 39.03000 5
2 41700 39.60000 5
3 20646 38.34000 5
3 25206 38.92000 5
3 25854 39.41000 5
3 37719 39.14000 5
4 20646 38.69000 5
4 25206 39.12000 5
4 26490 38.35000 5
4 31524 39.84000 5
4 41700 38.91000 5
5 23814 56.16000 0
5 20646 38.84000 5
5 25206 39.46000 5
5 26820 37.87000 5
5 31524 39.83000 5
6 38274 55.70000 0
6 20646 38.13000 5
6 34146 36.93000 5
7 20646 37.86000 5
7 26211 37.21000 5
7 40962 38.38000 5
8 21981 39.60000 5
9 23652 39.43000 5
9 26490 39.40000 5
9 28572 39.19000 5
10 27285 56.45000 0
10 37488 56.48000 0
10 23652 38.88000 5
10 26211 37.64000 5
10 26490 39.33000 5
10 26964 38.71000 5
10 40791 37.45000 5
11 37488 56.26000 0
11 41676 56.21000 0
11 20646 38.23000 5
11 23652 38.47000 5
11 26484 37.92000 5
11 26490 39.47000 5
11 26964 37.10000 5
11 29739 37.62000 5
12 27285 56.22000 0
12 23652 38.88000 5
12 25065 39.17000 5
12 26484 38.58000 5
12 26490 39.38000 5
12 40791 38.31000 5
13 27285 55.96000 0
13 38898 56.47000 0
13 40428 56.38000 0
13 29739 38.08000 5
13 35385 38.89000 5
13 40200 38.61000 5
14 26490 38.22000 5
14 35385 38.67000 5
14 40791 38.19000 5
15 21981 39.04000 5
15 25845 37.91000 5
15 40791 38.17000 5
15 40962 39.01000 5
16 32004 55.07000 0
16 33906 55.18000 0
16 21756 38.21000 5
16 21981 37.39000 5
16 30219 37.24000 5
16 30741 38.16000 5
16 40962 36.93000 5
17 36780 54.37000 0
17 27882 37.00000 5
17 29739 37.32000 5
17 35385 36.10000 5
17 40962 35.74000 5
18 22236 55.63000 0
18 21756 37.84000 5
18 29739 37.72000 5
18 35385 38.37000 5
18 39039 38.68000 5
19 22236 55.96000 0
19 32004 55.88000 0
19 21756 37.97000 5
19 21981 36.81000 5
19 23652 38.23000 5
19 35385 37.84000 5
20 25065 39.02000 5
20 35481 38.00000 5
20 40791 38.23000 5
